height,gender,age,ethnicity,component,weight,waist_circumference,chest_circumference,thigh_circumference,biceps_circumference
172.07588353835587,Female,53,Asian,Reserves,49.18113997742561,86.96571428165566,93.87368091433564,57.223324169767785,22.83963317023276
161.36342702904747,Male,19,White,Reserves,90.20804882840022,99.28704512089548,89.47833801708398,64.15378378248525,24.112047752586516
165.597499373846,Female,29,White,Reserves,84.95864860311666,70.41164994394597,93.27410523911004,54.554210578175415,23.10476218124634
157.9540353631993,Female,58,Asian,Reserves,110.47299095773033,105.22491235228205,96.09040597185957,67.27283857977736,29.600510639788705
157.8278183842599,Female,44,Asian,Regular Army,67.86501226905197,72.85857787958857,114.58620701633183,63.87222511936386,34.83555055257612
173.8465049897692,Male,20,Hispanic,Regular Army,64.54952359750071,91.84531837188568,87.28305405665074,45.145163206423845,25.113367192212657
154.84407421396455,Female,36,White,Regular Army,44.17676723814451,82.15880319805125,77.18879494921882,50.30373903845764,21.936232071875857
184.55293965492464,Male,51,Asian,Regular Army,88.76045660141783,97.2311440771353,94.88998937536537,56.24147962569837,25.31871056444871
164.0968040603415,Male,41,White,Regular Army,95.7573934187968,106.30425606354473,89.9982069434497,52.66549856378153,36.79629260851208
167.14538826629217,Female,53,Hispanic,Regular Army,84.14684000717514,103.74065758991033,98.02222100548458,47.35501127551864,18.969227770694967
157.61472295260427,Male,44,White,Reserves,70.93413724350745,84.56610323082135,108.95964968916472,47.045779472619586,37.92518336563305
159.2561131023673,Female,31,Black,Regular Army,45.00730176335385,63.16757980522512,84.03581887610842,48.01548756534279,17.45265168231227
151.8298386769476,Female,57,Black,Reserves,59.35787497562217,83.90231662100337,111.3617875726296,46.03393996145883,31.93336316730343
163.17074611627274,Male,38,White,Reserves,27.44522711008775,74.79627820472442,69.38332860311068,35.96742573350615,21.065165644967234
169.18982404924463,Female,39,Hispanic,Regular Army,64.68545123365848,82.05864749639564,93.14019411141693,57.292607875386054,27.51308325067674
168.2430434416138,Female,51,Hispanic,Reserves,66.51903451552286,84.90562093507295,90.3730504716452,51.98034782159177,22.842640910271335
157.1846351294525,Male,40,White,Reserves,41.38277210279958,80.68201863599225,106.64811575358249,51.80721729686393,29.482326430277208
157.11378029146,Female,41,Hispanic,Regular Army,69.50165569939891,87.10473751348736,94.16516445939227,60.91371259072366,28.172183047858407
159.97801281657138,Male,54,Black,National Guard,74.01928305958235,79.33882711189952,91.09426879909297,50.094563398394136,34.56807316492138
179.9606066984635,Female,52,Other,Regular Army,74.87153758081136,88.3036915185944,97.4239537562528,59.55252243380711,26.424404443516778
153.62696379334255,Male,54,Hispanic,National Guard,46.741271000265144,100.42449488410703,91.7589365366462,43.27466549467272,26.982206875658633
163.20948405619802,Male,53,White,Regular Army,50.100539306792534,81.95616811933012,96.41167748005358,46.3352640988855,24.752075570515508
184.02361821678926,Male,30,Black,Regular Army,63.34230851790055,83.16049439945142,84.00459660085713,42.99495262175634,25.550935405172478
163.99025114671193,Female,21,Asian,Reserves,52.28213591743227,80.24834919371472,93.93456780031603,57.00948667313783,21.8278147671399
151.40159296178606,Male,33,Asian,Reserves,70.6878821932222,103.13784076778519,117.78873324638775,44.319390051036514,38.84153774195844
158.35230564725939,Female,59,White,Regular Army,65.34309145655082,79.71117009002928,88.95254454051764,47.62524278886835,39.73031593212326
169.8545997890488,Female,40,Asian,Regular Army,62.79421464915339,84.43163952723262,101.8793798156412,50.28410757833227,28.057106560248073
161.24397128330227,Male,49,Asian,Regular Army,65.13212725063354,83.4985361181199,112.5276309651286,60.86828667815061,35.25110209740448
159.38123636450217,Male,40,Asian,Reserves,53.34983096133662,76.7810233191852,104.54277327620156,49.01550976651819,28.760068809648253
161.5608276587154,Female,22,Black,Regular Army,59.05449521301771,72.88554554005117,82.64639227681107,49.186823796252085,21.86690339048353
165.9049664713922,Male,29,Hispanic,Regular Army,59.6598101111002,99.18365009721711,72.13091926361878,62.67649265541771,29.591391654485562
180.98508771145825,Female,50,Asian,Regular Army,81.20299186698753,101.93209484315423,105.91702910516058,49.98897376773573,35.501215220265486
164.11434887861117,Female,36,Black,Reserves,91.51549916217861,79.28934448790454,96.31345099097362,60.823877543343976,25.85169796500791
175.80799496151516,Male,56,Asian,Regular Army,84.51786019630022,97.66774905646831,103.61670268220605,56.057255244513925,39.28874267057407
171.30754115650566,Female,57,Other,Regular Army,91.554193745604607,95.04843262171592,98.06756846379172,76.71009809214436,34.4727441749216
163.8636010449386,Female,33,Black,Regular Army,62.49036634445869,64.82500131722551,91.0829285919446,55.17993740319672,28.567372660615007
149.67097997109403,Male,27,Asian,Reserves,50.262556890924856,84.61949320123345,81.67558998527552,65.38585878881715,31.0247272606951
159.7888268244748,Male,25,White,Regular Army,88.0058752603936,92.98866834264578,106.13521776739461,56.56274505920446,38.64483016304515
160.10129546861526,Male,37,White,Regular Army,55.96852058367722,66.38241155474623,92.51087170229776,44.27248473474191,26.960165417760134
165.47154432761528,Female,35,Black,Reserves,51.819423211456915,81.96400258230167,92.57232670466328,46.2410166415331,28.33026307239413
178.00198677666822,Female,55,Asian,Regular Army,85.4106167321756,82.90076590426906,78.31148281227837,56.795920252336295,23.13329620615818
187.93078973831095,Male,56,Other,Regular Army,77.57408590277849,78.02125611789364,89.624796447672,58.503562234072014,29.764255125066843
180.4758105898377,Female,48,Other,Regular Army,61.20256306558548,99.75456333195146,90.5934977876356,46.3600373879532,25.56863654562454
163.66849035671055,Female,51,Hispanic,Reserves,76.74162800282555,92.72418804385762,93.6184152650852,52.5849261526947,23.93058952883098
147.43472604442363,Male,44,Asian,Regular Army,73.18392241230872,102.98035350612295,98.76071645291414,49.34078599128462,25.679917262209724
161.11220135928255,Female,29,Hispanic,National Guard,84.06315965767895,89.12301117440325,111.01558386309719,60.32380251487024,38.28013007690739
165.89207223073294,Female,30,Black,National Guard,83.69561100356461,63.47870521541832,94.31418894017028,59.01817203481554,31.162561888065028
173.45013004067437,Female,45,Other,Regular Army,56.55782253170604,70.18438148584606,86.018943182126307,42.89362329170135,28.88978545103294
174.62527968484272,Female,45,Asian,Regular Army,77.41412857386096,70.28821714925643,85.27266311684632,50.74920054993115,34.017358741564685
171.84309429416464,Female,24,Hispanic,Regular Army,85.03443441781508,83.19532496717581,91.58842921134713,51.985006908329304,29.523651478907503
151.04725650200533,Female,59,Asian,National Guard,98.85071378670068,96.3011983775464,112.9150077972728,60.67854752796918,35.91545781866311
173.49643045633354,Male,56,Asian,Regular Army,71.85536336378189,96.03148558551507,118.7670576554803,55.15356101256422,30.841248907265438
160.53442783572777,Male,46,White,Regular Army,108.91021413009209,106.26168179592212,127.81007064009543,72.16437337502887,39.377805139197214
166.74802700161257,Male,27,Hispanic,Regular Army,98.72461645332574,87.21529496688733,101.77928097031247,68.56700984179568,27.543302176343328
165.74551177173734,Female,25,Asian,Regular Army,81.41435063857558,92.35812190110222,107.37654997959183,54.87857580874474,25.608705215046232
169.28166764970504,Female,29,Hispanic,Regular Army,43.631976647466985,63.84699579491623,71.70985066769194,48.70533833218639,24.97324238498086
165.2467498282614,Female,49,Other,Regular Army,96.1489530712185,71.39082510966047,92.42020740776329,57.92328024540761,31.230364078385033
148.32524902414337,Female,38,White,Regular Army,71.75372765074805,68.73965052229866,96.67022871656242,54.431704601713726,23.71142132788901
172.36495964773442,Male,48,Hispanic,Regular Army,77.41992284197326,100.87802414571523,121.6314558144564,55.72604455385963,33.14555905671048
168.86026568349675,Female,36,Hispanic,Regular Army,69.33783159431663,84.63410299105014,93.47621420120203,60.536009128792415,30.4708770707278
162.3434837472178,Male,56,Hispanic,Reserves,76.56584283304562,84.7376774242617,112.4140520931649,54.7471872690944,32.32636152179616
166.1814451104668,Male,41,Black,Reserves,84.56156279017051,58.47150507821544,103.64804538351483,53.0124580844159,20.461995133627184
166.34038645368463,Female,26,Black,Reserves,78.16013772686459,91.27052022361991,95.51595836145765,62.68499389245911,32.31905766263286
167.21019468561002,Male,25,Black,Regular Army,93.20702636127781,104.95869475951808,111.13230812038466,56.50794539543539,33.74968353031372
181.40846165977487,Female,51,Other,Reserves,70.20765789412609,80.24224553495755,109.27134154278824,54.3484495639024,28.77419494474292
162.80949621066523,Male,43,Asian,Reserves,45.02588690414976,72.46657885402573,84.6722854900789,50.940687190608244,22.97806583948215
166.68065383884658,Male,46,Black,Regular Army,80.63341987627662,80.01156548857485,100.70455869011163,64.33199472521375,33.4709263787303
176.68383873069092,Female,58,Hispanic,Regular Army,73.35083350210522,77.58924756470249,97.17028478607462,54.83966138482045,34.60284428506523
175.54181023376918,Male,59,White,Regular Army,88.50204868926029,93.66879134828899,106.27732300931835,57.67725180485536,29.07152488821615
176.45263110380358,Female,56,Asian,Regular Army,78.01188702134009,75.85705196970127,83.10682002967896,59.04312384367482,24.98675635377506
159.22531998940443,Female,40,White,Regular Army,52.80882116457078,64.54398493174972,86.62190934218502,46.12652506290889,26.123985830740132
185.0248273029283,Male,44,Hispanic,Reserves,55.07225587785858,94.69969908267127,102.38250244334813,51.81273027669722,31.96757338930758
165.66700870930183,Female,21,White,Regular Army,59.83947147083729,72.6692119919009,88.15221297334799,57.28361094380844,27.374163933123416
183.66851844706864,Female,51,Hispanic,National Guard,61.501521099950594,82.04312999563481,91.33688964738604,53.472663111371176,34.991909575261566
151.49097313969287,Male,43,White,Reserves,70.61771733861771,92.84014837079067,86.89333158972752,51.356757212728645,27.88634320083861
165.20983586354237,Male,18,White,Regular Army,75.43370286976797,96.56428887277994,97.09511180667207,48.70203790207724,37.24600133014024
177.49914570969216,Male,24,Other,Reserves,54.92397467929023,79.05324725158958,87.50858903236848,51.669375501472274,27.123208566401054
157.84757812777204,Female,34,Other,Regular Army,90.29143028874083,95.8490706521208,102.08725124297624,65.35125515920049,28.90698210608541
157.47311031782257,Male,48,Asian,Regular Army,68.81265201127202,90.96110281372503,95.54355179111616,62.32997379466234,30.187915024401814
155.61461296393105,Female,60,Hispanic,Reserves,63.40200260203024,91.39958696709644,85.71440586627538,63.10771182238932,28.628323651883232
154.47486720661263,Male,53,Hispanic,Regular Army,81.89604272987788,96.18856052612405,112.37774677332796,61.43458618892343,32.21185444128298
160.628404668196,Male,53,Hispanic,Reserves,74.45787232861407,84.72679934719696,101.25904452093306,46.100553538219955,26.975122374580344
168.31179172958983,Female,55,Black,Regular Army,80.47574520197034,102.45763150550786,115.97455020331029,60.69253407609523,27.399099546550154
144.8578950207928,Male,37,Black,Reserves,54.466555972228896,81.03998398762228,75.54245770693161,51.206570426933276,29.254860518680864
167.11980433372293,Male,34,Asian,Regular Army,70.96564625881697,92.2383272240282,111.02043274627468,52.6844464631428,32.61516309181241
177.3667504641657,Male,58,White,National Guard,95.58642108236998,116.42794137434585,109.80704848444375,66.04895480091321,36.98366269411558
185.37574018240434,Female,57,Asian,National Guard,68.2535667297989,84.43816996969522,80.20046804137921,55.496848044825725,32.43608541862321
178.01175992200587,Male,43,Asian,National Guard,77.51481954644828,99.89912394060624,104.20535972957671,52.8422211154552,29.384899826491623
172.56774763795963,Female,34,Hispanic,Regular Army,71.47060837324088,58.369541137896434,95.62409904961214,54.009421318535146,30.428124407586534
147.7326960088567,Female,49,Hispanic,Regular Army,51.20003551078338,62.195757557048324,85.21813935592706,47.89639217356521,21.922645102566236
158.9849329199322,Male,43,Hispanic,Regular Army,78.45404931631057,83.30603357574671,102.86478267332139,59.27968504642203,27.688790790436023
161.47953543417384,Male,24,Asian,Regular Army,74.71186362301401,94.56571983666744,113.85833060820684,46.70621178334768,38.85138817039298
172.03523902756893,Male,22,White,Regular Army,105.56074529860884,110.54505905147381,114.54717370269188,65.09543053432736,34.9000892923141
163.94328665996227,Female,46,Asian,National Guard,55.7049246798185,62.3236731809332,77.97738786449021,58.84425992889048,23.972002564838323
152.41351371939828,Male,41,Black,Regular Army,75.96655779193316,100.45696912588396,93.59762131096443,52.24812412434118,35.91968530599745
181.84435708094114,Female,38,White,Reserves,85.97264183553857,122.9414632278008,75.76240979746088,50.79822237245283,32.625027837608094
174.11391291795962,Male,38,Hispanic,Regular Army,67.09927473516379,99.09422248854956,105.1779576594871,47.907346203527695,35.56843477251207
167.37430272491025,Male,54,Black,Regular Army,54.27502350554745,74.70738786520485,92.00829981907205,56.078862988948515,33.71741646844852
177.1810861032581,Male,28,Asian,Regular Army,81.18378405734897,82.49692884284703,106.78006386499071,50.00859961757975,34.788270435270505
151.61225712765028,Female,49,Asian,Regular Army,57.03455646069054,70.44264335831407,91.39667471628255,60.27090752904057,19.924452441516404
171.608202977898,Male,40,White,Reserves,77.50922072488035,108.95182130575026,95.73259364700704,42.82284419633835,31.518819761878575
159.77087623686577,Female,28,Asian,Reserves,65.69278980941475,79.11881091588633,90.71908156535538,49.16149177041882,28.744954736001507
171.83745521850713,Female,40,Hispanic,Reserves,67.73590644118856,77.86887002368077,101.86190476822463,47.07705338886202,29.004685364087464
164.39178045339926,Female,53,Asian,Regular Army,53.178378861931904,85.99769436524443,83.4900928487327,51.558939229680924,26.275006436516183
171.3296071303145,Female,39,Other,Regular Army,64.06156212871639,96.82279950128607,94.28976248046146,47.25408979892474,33.16724878693077
178.35517615059393,Female,45,White,Regular Army,61.35373724785455,70.93362827542099,90.9033214482825,58.43134783280621,31.88018731557657
165.072900903169,Male,34,Other,National Guard,67.60476590875619,91.97797773776337,77.7026397126219,65.54547219355445,33.11666925564097
175.17558636952091,Female,32,Hispanic,Regular Army,80.2077726001507,79.99718519753146,82.4396605482969,60.98576567899215,25.512881478739274
153.11565964852022,Female,51,Black,Regular Army,48.8704008931048,63.63621919898257,76.46698371139405,57.67784582589724,21.205329119059108
157.78395559563984,Male,50,Asian,Reserves,69.2036267009549,100.02028170019581,110.67638418805318,53.926611238774164,35.10621642889438
180.19217711388177,Male,26,Asian,Regular Army,92.88721726468688,95.90791750930038,98.76319183431639,46.657387810948336,32.799131701460766
168.7738797302393,Male,52,Asian,National Guard,98.66355535566842,107.48221457492271,103.70410670177503,61.73732351209873,44.45700122664524
144.4777717956627,Female,21,White,Regular Army,62.263172471737185,69.00583731050894,98.83034514134587,63.21680258319387,30.360588412399547
151.35962547917626,Female,58,White,Regular Army,58.87519627766017,80.09662378263967,94.24307856222329,58.145260790516,27.063264500385284
162.9921898441088,Male,28,White,Reserves,82.27867435626816,73.65476909401696,96.63850613611156,35.194857771836126,39.80307781447862
173.6577940433449,Male,36,White,Regular Army,78.34538335220506,82.10501288197716,77.76195066275844,49.41207138862838,30.432218553755273
163.98116744284778,Male,58,Asian,Reserves,83.42811382735599,105.4914569281285,112.27648760372048,45.78469150991962,35.10848482982656
171.24187472020654,Male,59,White,Regular Army,102.05027905721528,96.12424258728007,82.47571007194688,58.71014909246615,39.181057023573445
174.59005377787827,Female,33,Black,Regular Army,68.29035417248768,80.69516833667932,100.4942452293494,41.721270423653344,26.31982233212727
181.71054828862938,Male,30,Asian,National Guard,83.20160830001801,83.5819987316473,104.93157342398233,66.28756956539866,40.68822077079805
165.56016733274961,Male,41,Hispanic,Regular Army,55.52184322504324,67.87735511342541,97.49632084517833,54.63032966609829,32.167354014545026
164.480180938191,Female,39,White,Regular Army,53.29724881363293,73.16068627462222,88.37843957429926,61.41536560051733,38.96558490043283
147.4676264085773,Female,30,White,National Guard,55.7204388378323,81.3974503362689,96.60435050863053,53.31605380938046,18.31589105251858
165.99327594087828,Male,21,White,Regular Army,70.41737853333088,80.39770965804563,123.61486507625317,50.375553912333984,31.41673654068261
159.28149942104437,Female,25,White,Reserves,51.684517598205744,76.03533987399783,91.20833102839804,55.62580549481518,24.642467975695283
155.25990417195908,Female,27,Other,Regular Army,85.3405965456129,103.5804064908479,115.29580439842627,56.379615387922904,28.477900854631724
163.2009376895246,Female,54,Asian,Regular Army,55.83810658626866,74.2089487327122,98.80618782169458,53.44552314871464,33.91345493466031
175.14943172743656,Male,35,Black,Regular Army,67.77736175542636,88.22610047645767,97.52250891768156,45.78945802855566,30.6079403801849
145.07251511311418,Male,31,Hispanic,Regular Army,51.089568829893814,81.4823938095134,86.49104055257462,42.671865351811554,31.911377842212836
160.72720712794572,Female,55,White,Regular Army,66.7295510994581,82.65674582593807,93.38959133469208,48.29170292902504,33.58913140886505
166.16637283582708,Male,39,White,Reserves,71.51420239591297,96.81592177664508,113.6304684362885,63.19280431436022,22.91688590090631
156.06792429945048,Female,46,Asian,Regular Army,75.98693314297962,77.92713322755814,91.32252814797423,77.46648956384318,15.103783959630325
168.33902942499225,Female,36,White,Reserves,27.61363331040392,72.269444889852,79.94421290909371,44.031569339774464,20.9975885864069
169.1142992061573,Female,36,Black,National Guard,65.89299439270913,72.59087662481723,86.08785547672183,61.675684770277364,32.645914797892075
164.6696384072401,Female,55,Asian,Regular Army,61.44108577581628,80.08718324447585,86.17174369933004,32.667413844926855,23.615743362888498
140.3410180623997,Female,57,Asian,Reserves,78.48824079645419,92.65341397336682,87.77776370190074,52.345614551153915,26.956171861538117
190.71458145866637,Female,24,Other,Reserves,63.65367393015095,68.2516967395031,84.48389750719404,50.98923237530921,26.28437250414308
162.947007425318,Male,48,White,Regular Army,59.68741821674353,88.71839983214886,100.19132326082568,51.56514428430915,25.827807951581885
171.5119328158767,Male,53,White,Regular Army,103.27040749050258,106.99283790840666,90.31189302294146,64.76096959428084,43.73614466145253
167.73766491036548,Female,29,Hispanic,Regular Army,67.98918729154263,79.20015127539611,113.10374977684319,49.40252443792076,36.56394415925875
175.2467323481835,Male,27,White,Regular Army,89.78851966901809,93.14118339545543,106.6430266820013,48.83965162262352,30.504499767015844
173.17659446374088,Female,57,White,Regular Army,70.95649346758908,75.29509816157376,99.26471075030086,62.0538612954911,23.445027737990323
162.9020682877149,Female,27,White,Reserves,95.22777793001507,104.48902866981608,104.8435414860276,60.72791160045619,34.156399027681246
168.78167772208508,Female,32,White,Regular Army,67.81804029743589,68.81405304350791,97.08240239188815,44.34769322481618,28.615670936785676
155.54591168876107,Male,27,Hispanic,Regular Army,53.22396923807109,88.53395242198535,98.5605076929646,51.2533114936627,21.79010243625597
173.5692301089932,Male,46,White,Regular Army,111.03627515879796,105.19930759467819,125.51582350165502,56.50527119069459,35.082201532558514
160.38961661115647,Male,28,Hispanic,Regular Army,93.24253807174965,87.22493990002967,100.54378476777245,71.25888978080076,31.86711090229556
189.1677335378821,Male,19,Hispanic,Regular Army,89.0972870156678,89.02522985665142,125.3025603556518,68.20779682968961,37.0497840923226
148.4895110431181,Female,50,Asian,Reserves,61.53761505035864,69.24470322367132,92.73747924026165,31.089584874774587,33.24587881157237
160.36012757033984,Female,38,Hispanic,Regular Army,72.56388991788761,87.54040886668099,89.55585088263095,66.51753222104313,25.062509060911353
173.25379862759243,Female,36,White,Reserves,57.240930040644244,74.1376927770952,102.79506566199304,46.705819819663425,25.451554858453694
170.10132546878663,Female,32,Hispanic,Reserves,93.33178029334675,103.38510914363083,101.96568370744184,59.38474827803189,40.11042822665909
159.10518961485,Female,23,White,Regular Army,68.33028205160583,81.16946074611249,81.67753347359819,53.82957011182128,26.636865959466224
155.03219257792477,Male,20,White,Reserves,88.36354931522466,92.27249700191867,80.07408684323437,58.63226822815892,32.16359612988198
166.44475704710698,Female,43,White,Regular Army,70.0568510369603,76.6296274460907,92.51286695428728,61.17571298834407,27.76366126598274
164.85692586833088,Female,60,Hispanic,Regular Army,72.13010051046938,74.05901383624119,103.43298017818024,45.10012554030264,31.378404223561308
147.0971876273594,Male,53,Asian,Reserves,89.6012093151337,97.22258352816525,94.45166327468183,69.97556239385206,33.180805615287035
165.3455106713385,Female,27,Hispanic,National Guard,62.12305302071154,70.44804272679076,64.77863250487269,60.427165301326674,32.10581281197948
166.90230315692457,Female,20,Other,Reserves,55.34692611903227,75.60242291215191,98.52644681618482,66.60384407094992,23.127093905880628
166.74726396981842,Male,21,Asian,National Guard,78.0709919158041,97.32388466245797,97.80178120897128,62.715353828150455,29.223740726532714
154.44982957397318,Female,55,White,Regular Army,39.30304989414492,51.80286809002614,67.86605240089321,49.66331689582515,23.842353361332783
169.7613327830263,Male,32,Hispanic,Regular Army,91.76384852338823,94.30702094739934,106.4086283222718,68.68004234435674,32.58070311164979
178.7857013695924,Female,56,Asian,Regular Army,80.24521394070429,89.20852060592831,89.6741365239732,63.218390955072216,21.767864432996625
169.56236403179813,Male,19,White,Reserves,60.900042722365356,86.06872375933256,91.55633378441466,56.21915160877578,33.67874636553031
153.64411529625656,Male,41,White,Reserves,73.12064110044132,79.14214299343988,84.3773323553663,45.38366553468629,31.89594536184336
160.64354530308094,Female,30,White,Regular Army,66.03978706320365,84.44733218976492,105.18257268719518,58.959509899953034,19.672862415962747
168.46103619553605,Male,48,White,Regular Army,73.205393673916,90.9542163515809,96.48940425752545,44.33232849033296,27.93411585488155
158.5295436868173,Male,41,Hispanic,Regular Army,39.36854872720806,88.51616165294547,95.76783298305683,53.94155688622288,17.163951209413675
143.42353664984722,Female,23,Hispanic,Regular Army,45.32330190482709,75.92395536514822,99.53188603270199,54.47242272770469,25.90610107747445
173.84250820028208,Female,19,Asian,National Guard,78.62377066100947,76.78095192853037,82.86823679442287,56.813246398737625,34.31449221082759
156.70522388375483,Female,47,White,Reserves,81.82519063412047,93.64411618826904,94.10403808623175,49.58570428950211,25.54781676130251
159.26439729231717,Male,29,Black,Regular Army,92.04395203046741,95.01347555840871,116.72036447086009,53.900798574724476,31.058465359983188
180.03900609004535,Male,43,Other,Regular Army,72.7875611610152,96.77544817397063,83.81518357428452,67.3125065420283,28.27355321589913
157.25855070394596,Female,58,White,Regular Army,72.55087508645911,97.2178801271946,105.51143781343039,50.3105493688643,31.23583541032284
173.45731540189297,Male,58,Asian,Regular Army,83.62169378210773,92.33163893052519,109.73232583647643,63.35357237006513,29.921268388933772
152.39317121181224,Male,19,Black,Reserves,50.32059596690473,89.14800693268279,82.66188267998218,45.59462718692943,42.21355532052859
161.45457596926022,Male,55,Asian,Regular Army,61.608146373579274,69.485700050214,73.46716874080433,52.59400637729421,27.358219554812855
164.26443980863522,Male,60,White,Reserves,67.78656746884793,62.42242361707044,84.11611431125823,56.252617054099446,35.427258361004235
153.31348575575643,Male,58,Asian,Regular Army,55.62702833203964,66.33934650910628,95.65575725380822,54.04285621058216,34.32236446065939
158.6525173509109,Female,29,White,Regular Army,85.63404218988615,89.45457913330061,97.18393638755977,41.674404912020286,26.327919218241963
164.71158447071684,Male,18,Other,Regular Army,76.54965653408055,66.82035377073413,78.36200243687718,62.868256438358344,27.610678279354964
171.7069596873393,Male,44,Hispanic,Regular Army,89.63853415573385,71.54141916912243,122.95347326542664,66.80825831099021,28.405306731757307
148.4945345657489,Female,51,Hispanic,Reserves,56.053428961436815,98.6310895832778,90.3160982608133,47.72150370686136,25.928610035204294
161.50245760788732,Female,56,White,Reserves,57.88441620640943,80.39776306529825,75.44688205349222,44.36280492499134,28.607594521182044
172.56406438545483,Male,45,Asian,Regular Army,62.71751702470032,89.78436320435799,86.60174966238395,52.30457816606836,34.690511581503856
159.61190840022408,Male,22,Asian,Regular Army,84.8888455375906,95.35120373524362,112.73963795390458,65.52663225793175,33.06121200676063
167.27291921672943,Female,46,White,Regular Army,75.52148101570747,97.07994777866733,90.02111216288668,50.83594325866903,22.598720560919737
169.92228570064432,Male,38,White,Reserves,75.32576002825424,89.74452223615866,115.81153347897485,56.3481065964288,36.0409463882465
167.67835015331684,Male,22,White,Regular Army,73.5946812869773,98.99684241315146,91.0870997544828,48.45600338747005,29.205487710116483
171.5325767947138,Female,29,Asian,Regular Army,83.10510590669023,88.27887406979407,101.5089957218927,63.498275962936724,30.87018532562729
163.7729133902262,Female,53,White,Reserves,67.37175337919376,75.10871367693731,103.04590312412229,47.616236246852324,37.78767263189535
160.8632348640788,Male,46,Asian,Regular Army,65.88577667399608,79.49206334872335,90.64800005017361,58.55593157324248,33.01824270053646
138.56851047971023,Female,21,Black,Regular Army,52.86991517643949,57.413256097196374,91.35459057482973,51.502143585863095,31.132530828801194
164.07058981520527,Female,57,Asian,Regular Army,62.400034132844866,78.21362928491273,83.53144636060358,43.19719331400058,33.8174591067124
169.30284696359988,Female,42,Asian,Regular Army,46.83060419742446,56.90476126641113,101.00960310140763,52.325899946017536,18.151338588424835
170.3539884086815,Male,18,White,National Guard,96.92555307459298,96.00121014725954,113.31033734104514,58.05711487623377,28.975839550282252
159.4472164868675,Female,43,White,National Guard,52.41133235751548,63.14415122947905,91.29838046177346,64.68940195265745,26.78932854399177
182.7950290977515,Male,33,White,Regular Army,71.37106420691865,91.54311815196978,104.04401494445659,53.21031737292344,36.40239639388001
167.86424419628824,Male,32,Black,Reserves,61.756035001501886,99.64962921278725,86.75037526878629,45.358877905646516,28.557294700168935
166.26315858458887,Female,31,Other,National Guard,80.31513136691909,95.83048349693183,99.95186209005293,77.54962769540123,33.20609502257157
177.72266779468518,Female,27,Other,Reserves,79.01599380166152,76.92765120306412,113.51784910895559,53.39270142930445,24.859166016143625
157.81533778680742,Male,45,White,National Guard,79.8898379739107,72.69344950169994,99.99454731178076,66.41042706006024,35.66444637889377
160.4966137607529,Female,31,White,Reserves,83.11470075376172,85.19175128174042,108.6354949312663,51.56917857766301,34.01009245133761
188.97452480049762,Female,30,Asian,Regular Army,65.19861340659227,69.01281113303365,83.64112015531815,55.4280299374614,31.898737600431996
165.11129187220888,Male,25,Asian,Reserves,76.62484562374217,87.16069838347806,82.57029233910255,50.92869404946504,38.626557207461005
181.33568421408307,Female,44,Hispanic,Regular Army,69.27302269748128,84.89834922622053,85.08380941331532,48.653883663302466,26.383870685515607
150.61493355085477,Male,35,Hispanic,National Guard,56.13762127899363,83.60465319681798,76.86298557620327,54.99043787450355,30.280865431935048
163.09483197957098,Male,32,White,National Guard,73.38874268349926,114.03043237122426,94.16187196941983,57.80905663623676,32.801317077849276
168.78423903636832,Female,51,Asian,Regular Army,62.918259275121436,79.39565624789758,83.14795150572677,48.69394125057035,26.363817480809963
168.00038545205797,Female,38,White,Regular Army,94.14036391681734,102.33518863751749,97.09830116292385,60.69765427727254,35.576767542194595
154.94363740489163,Male,42,Hispanic,Regular Army,101.5884290820645,92.44299370212904,96.68853826273468,58.930908948810924,34.498268200029806
165.1925927462537,Female,28,Other,Reserves,100.46244171602432,91.9746538905563,117.79813133994887,63.58928865099329,29.558537753966156
154.22579346888017,Male,18,Other,National Guard,83.78493550943203,103.43029164223572,101.20551095958851,59.023524765604336,32.43790256870433
172.12703325244283,Female,30,Other,Regular Army,62.38665553956256,85.72389132270747,84.46001289457973,49.71849259198571,23.978078427324288
175.84775089860645,Male,57,Asian,Regular Army,88.22132095971492,83.85454686530178,105.08568247618362,69.02450058560888,46.23930406175783
142.75012303512588,Female,25,Asian,Reserves,75.22829675295071,77.93282397769072,109.40825823266104,61.406208831792114,21.05901207997933
177.35693462300142,Male,35,Asian,National Guard,95.62675013708821,100.17696305078528,113.07899072077728,68.40878357087698,30.181206144241482
152.5895550319151,Male,56,Other,Reserves,84.1172926728522,93.97260130259887,109.04209075350208,56.68911467021382,26.623663750125708
169.54769268982633,Female,41,Hispanic,Regular Army,72.22193229376988,77.44724437453235,78.75041783810444,52.634774667807,30.31916101776424
171.59902638142609,Female,32,Asian,Regular Army,58.549023801994366,65.40651338259309,91.17360207950637,61.93942650049669,21.342586877919423
163.00110171898567,Female,57,Asian,National Guard,85.8425374545129,103.20830285149641,84.0648314343448,56.04534851701794,29.497040480075288
158.5488604314021,Female,43,Hispanic,Regular Army,82.18983399132324,94.60406415485427,110.80860484238364,50.651591075529225,24.540195874568596
166.6532102124205,Male,33,Hispanic,Regular Army,61.13259853627285,97.4930832043974,108.16681362557928,57.91992516634637,32.203182849438285
169.38818700714452,Female,41,Asian,Regular Army,83.55247603098509,87.78048851765271,101.47487789700878,57.58876695201965,34.641246969600104
